"player","yrs_in_school","school","conf","g","comp","att","pct","yds","yds_per_att","td","int","adj_yds_per_att","rate","rush_att","rush_yds","rush_avg","rush_td","major_conf"
"Stan Hill",4,"Marshall","MAC",35,420,676,0.621301775,4711,6.968934911,38,26,6.362426036,131.5272189,125,-5,0,6,"0"
"Stan White",4,"Auburn","SEC",45,659,1231,0.535337124,8016,6.511779041,40,52,5.260763607,110.5072299,250,-96,-0.4,11,"1"
"Steele Jantz",2,"Iowa State","Big 12",20,305,528,0.577651515,3122,5.912878788,23,23,4.823863636,113.0962121,176,432,2.5,3,"1"
"Stefan Lefors",4,"Louisville","CUSA",50,416,630,0.66031746,5853,9.29047619,38,13,9.568253968,159.8495238,146,756,5.2,6,"0"
"Stephen Garcia",4,"South Carolina","SEC",40,589,1021,0.576885406,7597,7.440744368,47,41,6.554358472,127.3504407,329,777,2.4,15,"1"
"Stephen Johnson",2,"Kentucky","SEC",25,334,581,0.574870912,4342,7.473321859,23,12,7.335628227,129.1958692,200,702,3.5,8,"1"
"Stephen McGee",4,"Texas A&M","Big 12",40,485,815,0.595092025,5475,6.717791411,28,13,6.687116564,124.0858896,387,1750,4.5,11,"1"
"Stephen Morris",4,"Miami (FL)","ACC",36,551,955,0.576963351,7896,8.268062827,49,30,7.880628272,137.7972775,114,70,0.6,3,"1"
"Steve Bayuk",4,"Texas Christian","SWC",44,284,593,0.478920742,3256,5.490725126,21,38,3.3153457,92.88431703,351,474,1.4,7,"0"
"Steve Beuerlein",4,"Notre Dame","Ind",42,473,850,0.556470588,6527,7.678823529,27,44,5.984705882,120.2785882,177,-68,-0.4,2,"1"
"Steve Birnbaum",4,"Washington State","Pac-10",30,306,581,0.526678141,3934,6.771084337,18,18,5.996557659,113.5724613,77,-286,-3.7,3,"1"
"Steve Bono",3,"UCLA","Pac-10",35,155,283,0.54770318,1875,6.625441696,10,11,5.583038869,114.3109541,95,78,0.8,3,"1"
"Steve Bradley",3,"Indiana","Big Ten",33,532,1023,0.520039101,6579,6.431085044,35,52,4.827956989,107.1491691,222,364,1.6,7,"1"
"Steve Brown",4,"Appalachian State","Southern",44,437,848,0.515330189,6533,7.704009434,41,36,6.760613208,123.7113208,312,596,1.9,8,"0"
"Steve Calabria",1,"Colgate","Ind",10,121,230,0.526086957,1620,7.043478261,11,14,5.260869565,115.3826087,55,99,1.8,1,"0"
"Steve Casey",4,"Virginia Tech","Ind",44,342,647,0.528593509,4299,6.644513138,29,40,4.758887172,111.0998454,335,688,2.1,10,"0"
"Steve Clarkson",4,"San Jose State","PCAA",45,552,1023,0.539589443,7309,7.144672532,59,46,6.274682307,124.0132942,169,150,0.9,12,"0"
"Steve Coulter",4,"Eastern Michigan","MAC",40,257,556,0.462230216,3242,5.830935252,10,27,4.005395683,91.42589928,106,53,0.5,2,"0"
"Steve Dils",2,"Stanford","Pac-10",22,274,433,0.632794457,3278,7.570438799,23,15,7.073903002,137.4715935,100,-80,-0.8,1,"1"
"Steve Ensminger",4,"LSU","SEC",44,196,434,0.451612903,2769,6.380184332,16,18,5.251152074,102.6258065,182,504,2.8,10,"1"
"Steve Fairchild",2,"Colorado State","WAC",21,257,507,0.506903353,3483,6.869822485,21,25,5.479289941,112.2035503,92,-221,-2.4,4,"0"
"Steve Fuller",4,"Clemson","ACC",45,277,531,0.52165725,4201,7.911487759,22,17,7.299435028,125.8915254,522,1703,3.3,22,"1"
"Steve Grant",2,"Washington State","Pac-10",22,129,240,0.5375,1769,7.370833333,10,9,6.516666667,121.915,152,415,2.7,7,"1"
"Steve Hoffman",2,"Western Michigan","MAC",22,276,478,0.577405858,3139,6.566945607,15,19,5.405857741,115.3087866,116,-134,-1.2,3,"0"
"Steve Krainock",2,"Richmond","Ind",20,228,449,0.5077951,3022,6.730512249,20,22,5.416481069,112.2155902,125,47,0.4,5,"0"
"Steve Lindsley",2,"Brigham Young","WAC",25,182,290,0.627586207,2273,7.837931034,12,18,5.872413793,129.8386207,100,-91,-0.9,3,"0"
"Steve Matthews",3,"Memphis","Ind",32,341,560,0.608928571,3980,7.107142857,31,25,6.205357143,129.9321429,72,-389,-5.4,1,"0"
"Steve Matthews",2,"Memphis","Ind",20,341,559,0.610017889,3980,7.119856887,31,25,6.216457961,130.1645796,72,-389,-5.4,1,"0"
"Steve Prince",3,"Duke","ACC",33,99,202,0.49009901,1221,6.044554455,7,12,4.064356436,99.33861386,36,-13,-0.4,1,"1"
"Steve Sarkisian",2,"Brigham Young","WAC",25,528,789,0.669201521,7464,9.460076046,53,26,9.320659062,161.9614702,164,-211,-1.3,3,"0"
"Steve Schnur",4,"Northwestern","Big Ten",39,443,785,0.56433121,5612,7.149044586,32,34,6.015286624,121.2749045,164,-70,-0.4,6,"1"
"Steve Slayden",4,"Duke","ACC",41,699,1204,0.580564784,8004,6.647840532,48,53,5.464285714,118.2504983,342,125,0.4,8,"1"
"Steve Smith",2,"Oregon State","Pac-10",22,98,200,0.49,1207,6.035,7,12,4.035,99.244,183,-122,-0.7,4,"1"
"Steve Smith",4,"Michigan","Big Ten",48,324,648,0.5,4860,7.5,42,32,6.574074074,124.5123457,329,1736,5.3,31,"1"
"Steve Smith",1,"Stanford","Pac-10",10,150,270,0.555555556,1502,5.562962963,7,11,4.248148148,102.6918519,42,-115,-2.7,1,"1"
"Steve Smith",3,"Baylor","SWC",33,152,318,0.477987421,1962,6.169811321,14,25,3.512578616,98.43018868,115,92,0.8,3,"0"
"Steve Stallworth",2,"UNLV","PCAA",22,293,548,0.534671533,3789,6.914233577,23,20,6.111313869,118.0978102,109,-226,-2.1,2,"0"
"Steve Stamp",4,"Texas Christian","SWC",40,350,674,0.519287834,5123,7.600890208,34,45,5.605341246,119.0700297,259,-326,-1.3,5,"0"
"Steve Stenstrom",4,"Stanford","Pac-10",44,849,1352,0.62795858,10701,7.914940828,72,37,7.74852071,141.3819527,225,-718,-3.2,3,"1"
"Steve Taneyhill",4,"South Carolina","SEC",42,727,1209,0.601323408,8555,7.076095947,61,37,6.70802316,130.1009098,214,-391,-1.8,1,"1"
"Steve Vogel",4,"Colorado","Big 8",33,309,688,0.449127907,3912,5.686046512,27,33,4.3125,96.03313953,94,-411,-4.4,0,"0"
"Steve Walsh",3,"Miami (FL)","Ind",33,410,690,0.594202899,5369,7.78115942,48,19,7.933333333,142.2313043,48,-41,-0.9,1,"1"
"Steve Woods",3,"Chattanooga","Southern",33,303,602,0.503322259,5001,8.30730897,40,36,6.945182724,130.0803987,294,197,0.7,17,"0"
"Steve Young",3,"Brigham Young","WAC",34,592,908,0.651982379,7733,8.516519824,56,33,8.114537445,149.8207048,269,1084,4,18,"0"
"Steven Jyles",4,"Louisiana-Monroe","Sun Belt",45,795,1473,0.539714868,8987,6.101154107,55,43,5.534283775,111.7045485,436,1247,2.9,21,"0"
"Steven Moffett",4,"UCF","CUSA",36,510,860,0.593023256,6199,7.208139535,41,26,6.801162791,129.5367442,268,172,0.6,5,"0"
"Steven Montez",3,"Colorado","Pac-12",21,311,517,0.601547389,4053,7.839458414,27,14,7.665377176,137.8243714,184,569,3.1,4,"1"
"Steven Threet",2,"Arizona State","Pac-10",22,310,536,0.578358209,3639,6.789179104,27,23,5.865671642,122.9059701,135,220,1.6,4,"1"
"Steven Wichman",2,"Idaho","WAC",23,381,720,0.529166667,4904,6.811111111,23,32,5.45,111.7827778,98,-166,-1.7,1,"0"
"Steven Williams",1,"Old Dominion","CUSA",10,147,263,0.558935361,1528,5.809885932,6,11,4.384030418,103.860076,92,263,2.9,3,"0"
"Stewart Patridge",3,"Ole Miss","SEC",22,310,510,0.607843137,3564,6.988235294,15,11,6.605882353,124.8776471,95,-322,-3.4,1,"1"
"Stoney Case",4,"New Mexico","WAC",42,677,1237,0.547291835,9460,7.647534357,67,39,7.312045271,130.5367825,436,1191,2.7,31,"0"
"Stu Rayburn",2,"Kent State","MAC",20,242,483,0.501035197,2842,5.884057971,7,34,3.00621118,90.23354037,149,171,1.1,5,"0"
"Symmion Willis",3,"Virginia","ACC",21,207,357,0.579831933,3003,8.411764706,22,19,7.24929972,138.3338936,105,316,3,3,"1"
"Tajh Boyd",4,"Clemson","ACC",47,901,1402,0.642653352,11904,8.490727532,107,39,8.765335235,155.2094151,505,1165,2.3,26,"1"
"Talmadge Hill",4,"Ball State","MAC",42,529,910,0.581318681,5902,6.485714286,44,42,5.375824176,119.3371429,309,582,1.9,4,"0"
"Tanner Lee",3,"Nebraska","Big Ten",31,574,1040,0.551923077,6744,6.484615385,46,37,5.768269231,117.1438462,89,-384,-4.3,2,"1"
"Tanner Price",4,"Wake Forest","ACC",48,824,1451,0.567884218,8899,6.133011716,52,31,5.88835286,115.8591316,353,281,0.8,12,"1"
"Tate Forcier",2,"Michigan","Big Ten",20,219,365,0.6,2647,7.252054795,17,14,6.457534247,128.6158904,140,291,2.1,4,"1"
"Tate Wallis",2,"SMU","WAC",23,115,254,0.452755906,1224,4.818897638,4,14,2.653543307,79.92755906,123,227,1.8,1,"0"
"Tavares Bolden",3,"Toledo","MAC",32,484,803,0.602739726,5282,6.577833126,34,16,6.528019925,125.5153176,200,991,5,9,"0"
"Tavita Pritchard",4,"Stanford","Pac-10",31,254,471,0.539278132,2865,6.082802548,15,24,4.426751592,105.3418259,141,173,1.2,1,"1"
"Taylor Bennett",3,"Georgia Tech","ACC",23,211,422,0.5,2804,6.644549763,13,11,6.087677725,110.7668246,55,-27,-0.5,4,"1"
"Taylor Heinicke",1,"Old Dominion","CUSA",12,289,457,0.63238512,3476,7.606126915,30,16,7.343544858,141.7908096,80,139,1.7,2,"0"
"Taylor Kelly",4,"Arizona State","Pac-12",39,712,1125,0.632888889,8819,7.839111111,79,26,8.203555556,147.6885333,403,1404,3.5,13,"1"
"Taylor Lamb",4,"Appalachian State","Sun Belt",51,751,1237,0.607113985,9763,7.892481811,90,32,8.183508488,145.844139,330,2008,6.1,23,"0"
"Taylor Martinez",4,"Nebraska","Big Ten",44,575,962,0.597713098,7258,7.544698545,56,29,7.352390852,136.3276507,585,2975,5.1,31,"1"
"Taylor McHargue",4,"Rice","CUSA",40,496,881,0.562996595,6117,6.943246311,43,19,6.94892168,126.4163451,449,1406,3.1,17,"0"
"Taylor Potts",4,"Texas Tech","Big 12",40,733,1106,0.662748644,7835,7.084086799,62,25,7.188065099,139.7594937,59,-182,-3.1,4,"1"
"Taylor Reed",1,"Memphis","CUSA",11,169,295,0.572881356,1690,5.728813559,10,4,5.796610169,113.8847458,69,77,1.1,2,"0"
"Taylor Tharp",3,"Boise State","WAC",27,321,473,0.678646934,3699,7.820295983,32,14,7.841437632,149.9610994,70,57,0.8,1,"0"
"Taysom Hill",5,"Brigham Young","Ind",37,609,1047,0.581661891,6929,6.617956065,43,31,6.106972302,121.3883477,534,2815,5.3,32,"0"
"Teddy Bridgewater",3,"Louisville","American",39,781,1142,0.683887916,9817,8.596322242,72,24,8.911558669,157.2003503,226,170,0.8,6,"0"
"Tee Martin",4,"Tennessee","SEC",38,326,588,0.554421769,4592,7.80952381,32,16,7.673469388,133.5591837,204,614,3,16,"1"
"Terrance Broadway",2,"Louisiana","Sun Belt",25,382,608,0.628289474,4714,7.753289474,32,21,7.251644737,138.4171053,277,1095,4,11,"0"
"Terrance Cain",2,"Utah","MWC",22,198,311,0.636655949,2327,7.482315113,17,7,7.562700965,140.0540193,112,403,3.6,3,"0"
"Terrance Owens",4,"Toledo","MAC",43,669,1061,0.630537229,8203,7.731385485,63,25,7.85862394,142.8795476,228,911,4,9,"0"
"Terrel Hunt",3,"Syracuse","ACC",19,250,420,0.595238095,2615,6.226190476,11,13,5.357142857,114.2761905,160,794,5,13,"1"
"Terrelle Pryor",3,"Ohio State","Big Ten",39,477,783,0.609195402,6177,7.888888889,57,26,7.850574713,144.5680715,436,2164,5,17,"1"
"Terrence Broadway",1,"Louisiana","Sun Belt",13,206,315,0.653968254,2847,9.038095238,17,9,8.831746032,153.4120635,119,769,6.5,9,"0"
"Terrence Jones",4,"Tulane","Ind",44,570,1042,0.547024952,7684,7.37428023,46,41,6.486564299,123.3451056,578,1761,3,24,"0"
"Terry Dean",4,"Florida","SEC",28,246,425,0.578823529,3420,8.047058824,39,23,7.447058824,144.9364706,94,81,0.9,3,"1"
"Terry Harvey",4,"North Carolina State","ACC",34,442,785,0.563057325,5925,7.547770701,38,28,6.910828025,128.5477707,156,-79,-0.5,6,"1"
"Terry Jordan",3,"North Carolina State","ACC",26,303,503,0.602385686,3695,7.345924453,19,15,6.75944334,128.445328,159,-104,-0.7,4,"1"
"Terry Morris",2,"Miami (OH)","MAC",23,314,510,0.615686275,3836,7.521568627,25,21,6.649019608,132.6909804,55,-185,-3.4,0,"0"
"Terry Nugent",4,"Colorado State","WAC",37,569,1009,0.563924678,7103,7.039643211,40,50,5.602576809,118.6969277,219,-793,-3.6,6,"0"
"Thad Busby",4,"Florida State","ACC",34,420,715,0.587412587,5916,8.274125874,46,27,7.861538462,141.9222378,130,-33,-0.3,5,"1"
"Thaddeus Lewis",4,"Duke","ACC",47,877,1510,0.580794702,10065,6.665562914,67,40,6.360927152,123.4145695,350,-78,-0.2,9,"1"
"Theo Scott",3,"Ohio","MAC",26,291,497,0.585513078,3359,6.758551308,26,16,6.356136821,126.1480885,127,248,2,3,"0"
"Thomas Sirk",3,"East Carolina","American",35,393,679,0.578792342,4346,6.400589102,28,17,6.098674521,120.2450663,274,1212,4.4,19,"0"
"Tim Brasic",3,"Illinois","Big Ten",19,241,404,0.596534653,2325,5.754950495,11,16,4.517326733,109.0594059,173,497,2.9,5,"1"
"Tim Clifford",4,"Indiana","Big Ten",45,333,631,0.527733756,4338,6.874801902,31,32,5.575277338,116.5914422,140,223,1.6,11,"1"
"Tim Couch",3,"Kentucky","SEC",29,795,1184,0.671452703,8435,7.124155405,74,35,7.043918919,141.7010135,154,-275,-1.8,4,"1"
"Tim Crowley",2,"Central Michigan","MAC",13,156,340,0.458823529,2274,6.688235294,11,11,5.879411765,106.2694118,49,-46,-0.9,0,"0"
"Tim Esposito",2,"North Carolina State","ACC",22,333,585,0.569230769,3847,6.576068376,18,30,4.883760684,112.0594872,117,-39,-0.3,3,"1"
"Tim Green",2,"USC","Pac-10",23,132,259,0.50965251,1656,6.393822394,5,13,4.521235521,101.0054054,63,-61,-1,1,"1"
"Tim Gutierrez",3,"San Diego State","WAC",34,357,580,0.615517241,4740,8.172413793,36,19,7.939655172,144.1310345,51,-291,-5.7,0,"0"
"Tim Hasselbeck",3,"Boston College","Big East",27,278,501,0.55489022,3890,7.764471058,29,16,7.48502994,133.4251497,135,343,2.5,4,"1"
"Tim Hiller",4,"Western Michigan","MAC",44,1013,1608,0.629975124,11329,7.04539801,99,41,7.129353234,137.3965174,165,-109,-0.7,4,"0"
"Tim Hughes",3,"Northwestern","Big Ten",33,209,412,0.507281553,2670,6.480582524,16,15,5.618932039,110.6990291,93,-119,-1.3,1,"1"
"Tim Lester",4,"Western Michigan","MAC",44,875,1507,0.580623756,11299,7.497677505,87,49,7.189117452,133.5909754,240,-27,-0.1,4,"0"
"Tim O'Brien",2,"Northwestern","Big Ten",16,219,349,0.627507163,2422,6.93982808,17,16,5.851002865,127.9507163,93,36,0.4,4,"1"
"Tim O'Hare",2,"Maryland","ACC",22,107,197,0.543147208,1403,7.121827411,4,11,5.015228426,109.671066,80,33,0.4,0,"1"
"Tim Phillips",4,"Kent State","MAC",36,247,457,0.5404814,2886,6.315098468,9,17,5.035010941,106.1540481,119,-66,-0.6,4,"0"
"Tim Rattay",3,"Louisiana Tech","Ind",33,1015,1552,0.653994845,12746,8.212628866,115,35,8.679768041,154.3275773,153,-103,-0.7,2,"0"
"Tim Riordan",3,"Temple","Ind",27,313,554,0.564981949,3679,6.640794224,20,21,5.657039711,116.6129964,170,-93,-0.5,4,"0"
"Tim Salem",3,"Minnesota","Big Ten",33,94,197,0.47715736,999,5.07106599,2,14,2.076142132,79.44974619,70,8,0.1,2,"1"
"Tim Schade",2,"Minnesota","Big Ten",22,322,627,0.513556619,3986,6.357256778,22,23,5.408293461,108.9990431,61,31,0.5,2,"1"
"Tim Sherman",3,"Virginia","ACC",24,117,227,0.515418502,1792,7.894273128,6,11,6.242290749,116.8845815,83,226,2.7,3,"1"
"Tim Sorrells",4,"Furman","Southern",44,196,424,0.462264151,2940,6.933962264,31,24,5.849056604,117.2783019,241,683,2.8,9,"0"
"Tim Tebow",4,"Florida","SEC",55,661,995,0.664321608,9285,9.331658291,88,16,10.37688442,170.7879397,692,2947,4.3,57,"1"
"Timm Rosenbach",3,"Washington State","Pac-10",30,474,789,0.600760456,5995,7.598225602,39,37,6.476552598,130.833967,297,695,2.3,15,"1"
"Timmy Chang",5,"Hawaii","WAC",53,1388,2436,0.569786535,17072,7.008210181,117,80,6.490968801,125.1292282,151,-162,-1.1,6,"0"
"Tink Murphy",4,"Temple","Ind",40,225,456,0.493421053,2802,6.144736842,12,23,4.401315789,99.55438596,90,82,0.9,3,"0"
"Tino Sunseri",4,"Pitt","Big East",44,736,1141,0.645048203,8590,7.528483786,49,23,7.480280456,137.884312,276,1,0,7,"1"
"T.J. Rubley",5,"Tulsa","Ind",47,682,1336,0.510479042,9324,6.979041916,73,54,6.252994012,119.6194611,205,-244,-1.2,1,"0"
"T.J. Yates",4,"North Carolina","ACC",45,795,1277,0.622552858,9377,7.342991386,58,46,6.630383712,131.7202819,220,-333,-1.5,7,"1"
"Todd Bandhauer",4,"Iowa State","Big 12",30,404,826,0.489104116,5234,6.336561743,40,35,5.398305085,109.6435835,100,-471,-4.7,3,"1"
"Todd Blackledge",3,"Penn State","Ind",33,341,658,0.518237082,4812,7.313069909,41,41,5.755319149,121.3537994,164,99,0.6,10,"0"
"Todd Boeckman",4,"Ohio State","Big Ten",28,255,402,0.634328358,3085,7.674129353,31,16,7.425373134,145.3830846,83,85,1,1,"1"
"Todd Burnett",4,"North Carolina","ACC",44,214,403,0.53101737,2404,5.965260546,9,18,4.401985112,101.6466501,73,-272,-3.7,1,"1"
"Todd Collins",4,"Michigan","Big Ten",48,457,711,0.642756681,5858,8.239099859,37,20,8.014064698,145.0312236,101,-156,-1.5,1,"1"
"Todd Dillon",2,"Long Beach State","PCAA",23,498,883,0.56398641,5704,6.459796149,30,30,5.610419026,115.0776897,148,-116,-0.8,8,"0"
"Todd Dodge",5,"Texas","SWC",38,158,353,0.447592068,2794,7.915014164,18,34,4.600566572,108.8090652,105,-116,-1.1,4,"0"
"Todd Doxzon",4,"Iowa State","Big 12",37,244,443,0.550790068,3158,7.128668172,21,17,6.349887133,122.9282167,364,1045,2.9,14,"1"
"Todd Ellis",4,"South Carolina","Ind",43,747,1350,0.553333333,9953,7.372592593,49,73,5.665185185,118.4260741,271,-602,-2.2,3,"0"
"Todd Goebbel",3,"Kent State","MAC",23,304,603,0.504145937,3747,6.213930348,25,25,5.177446103,108.0013267,159,186,1.2,9,"0"
"Todd Greenwood",4,"Virginia Tech","Ind",39,234,443,0.528216704,2721,6.14221219,16,22,4.62979684,106.4027088,161,-52,-0.3,3,"0"
"Todd Hons",2,"Arizona State","Pac-10",23,384,660,0.581818182,4732,7.16969697,23,27,6.025757576,121.7254545,94,-236,-2.5,2,"1"
"Todd Husak",4,"Stanford","Pac-10",36,465,872,0.533256881,6564,7.527522936,41,24,7.229357798,126.5683486,99,-136,-1.4,3,"1"
"Todd Jordan",4,"Mississippi State","SEC",43,205,440,0.465909091,2741,6.229545455,14,20,4.820454545,100.3281818,77,-66,-0.9,2,"1"
"Todd Kirtley",4,"Virginia","ACC",30,251,498,0.504016064,3146,6.317269076,13,39,3.315261044,96.4184739,103,-111,-1.1,3,"1"
"Todd Marinovich",2,"USC","Pac-10",25,415,674,0.615727003,5001,7.419881306,29,25,6.611275964,130.6801187,120,-153,-1.3,7,"1"
"Todd Norley",3,"Syracuse","Ind",33,250,482,0.518672199,2661,5.520746888,11,28,3.363070539,94.15435685,157,-174,-1.1,0,"0"
"Todd Philcox",3,"Syracuse","Ind",33,145,243,0.596707819,2105,8.66255144,16,11,7.942386831,145.1111111,79,2,0,0,"0"
"Todd Rampley",4,"Georgia Tech","ACC",19,166,302,0.549668874,1694,5.609271523,7,17,3.539735099,98.47549669,29,-106,-3.7,0,"1"
"Todd Reesing",4,"Kansas","Big 12",41,932,1461,0.637919233,11194,7.661875428,90,33,7.877481177,143.9627652,335,646,1.9,15,"1"
"Todd Rollins",3,"Miami (OH)","MAC",33,188,354,0.531073446,2222,6.276836158,13,15,5.104519774,109.4768362,184,288,1.6,4,"0"
"Todd Santos",4,"San Diego State","WAC",47,910,1484,0.613207547,11425,7.698787062,70,57,6.913746631,133.8746631,238,-912,-3.8,1,"0"
"Todd Schultz",4,"Michigan State","Big Ten",27,360,593,0.607082631,4273,7.205733558,27,33,5.612141653,125.1318718,55,-161,-2.9,4,"1"
"Todd Studer",2,"Long Beach State","Big West",17,265,546,0.485347985,3847,7.045787546,27,22,6.221611722,115.9794872,104,16,0.2,1,"0"
"Tol Avery",3,"North Carolina State","ACC",32,294,547,0.537477148,3335,6.096892139,17,32,4.085923218,103.5173675,285,254,0.9,12,"1"
"Tom Brady",4,"Michigan","Big Ten",29,395,638,0.619122257,4773,7.481191223,30,17,7.222570533,134.9423197,90,-150,-1.7,3,"1"
"Tom Brandstater",4,"Fresno State","WAC",45,584,989,0.59049545,6857,6.933265925,47,32,6.427704752,126.5003033,132,152,1.2,8,"0"
"Tom Corontzos",4,"Wyoming","WAC",44,579,1066,0.54315197,7945,7.453095685,48,39,6.707317073,124.4634146,288,-303,-1.1,9,"0"
"Tom Dubs",4,"Ohio","MAC",44,214,428,0.5,2666,6.228971963,12,16,5.107476636,104.0990654,98,-169,-1.7,0,"0"
"Tom Flick",4,"Washington","Pac-10",38,252,418,0.602870813,3171,7.586124402,24,20,6.581339713,133.3885167,77,-95,-1.2,1,"1"
"Tom George",3,"Western Michigan","MAC",33,168,343,0.489795918,2132,6.21574344,17,17,4.976676385,107.6349854,128,138,1.1,2,"0"
"Tom Jones",4,"Arkansas","SWC",44,238,432,0.550925926,2927,6.775462963,20,24,5.201388889,116.1731481,266,654,2.5,11,"0"
"Tom Muecke",4,"Baylor","SWC",33,240,487,0.492813142,3688,7.572895277,29,27,6.26899384,121.4562628,237,364,1.5,6,"0"
"Tom Ponich",2,"Utah State","PCAA",22,123,309,0.398058252,1378,4.459546926,7,21,1.854368932,71.14951456,114,-129,-1.1,0,"0"
"Tom Porras",2,"Washington","Pac-10",18,148,303,0.488448845,1831,6.04290429,9,12,4.854785479,101.4864686,115,148,1.3,6,"1"
"Tom Ramsey",4,"UCLA","Pac-10",46,441,751,0.587217044,6168,8.213049268,50,34,7.507323569,140.6274301,303,87,0.3,13,"1"
"Tom Rozantz",4,"William & Mary","Ind",43,315,696,0.452586207,4019,5.774425287,24,56,2.843390805,89.05114943,392,1366,3.5,16,"0"
"Tom Savage",3,"Pitt","ACC",31,430,757,0.568031704,5690,7.51651255,37,19,7.364597094,131.0515192,167,-319,-1.9,4,"1"
"Tom Sears",3,"Arkansas State","Big West",15,95,176,0.539772727,1159,6.585227273,3,10,4.369318182,103.5545455,59,117,2,0,"0"
"Tom Sorley",3,"Nebraska","Big 8",37,177,309,0.572815534,2555,8.268608414,17,15,7.184466019,135.184466,152,329,2.2,10,"0"
"Tom St. Jacques",2,"Cal State Fullerton","PCAA",22,247,481,0.513513514,3033,6.305613306,16,26,4.538461538,104.4848233,90,-152,-1.7,5,"0"
"Tom Sullivan",4,"Eastern Michigan","MAC",37,247,465,0.531182796,3647,7.843010753,13,29,5.595698925,115.7522581,117,-198,-1.7,3,"0"
"Tom Tarver",4,"Rutgers","Big East",25,288,518,0.555984556,3605,6.959459459,20,24,5.646718147,117.5328185,119,-286,-2.4,4,"1"
"Tom Thenell",4,"Colorado State","WAC",39,136,311,0.437299035,1818,5.845659164,15,15,4.639871383,99.10353698,81,-86,-1.1,2,"0"
"Tom Tunnicliffe",4,"Arizona","Pac-10",39,574,1069,0.536950421,7618,7.126286249,46,56,5.629560337,117.2789523,184,-282,-1.5,7,"1"
"Tommy Armstrong Jr",4,"Nebraska","Big Ten",45,625,1172,0.533276451,8871,7.569112628,67,44,7.023037543,128.2648464,423,1819,4.3,23,"1"
"Tommy Hodson",4,"LSU","SEC",44,674,1163,0.579535684,9115,7.837489252,69,41,7.437661221,136.316423,144,-177,-1.2,2,"1"
"Tommy Luginbill",1,"Georgia Tech","ACC",11,182,327,0.556574924,2128,6.50764526,14,13,5.574923547,116.4990826,35,-88,-2.5,0,"1"
"Tommy Maddox",2,"UCLA","Pac-10",23,391,670,0.58358209,5363,8.004477612,33,30,6.974626866,132.8943284,167,119,0.7,4,"1"
"Tommy Rees",4,"Notre Dame","Ind",47,627,1048,0.598282443,7670,7.31870229,61,37,6.894083969,133.4522901,58,-127,-2.2,1,"1"
"Tommy Waters",4,"Southern Mississippi","Ind",44,339,662,0.512084592,3681,5.560422961,18,28,4.200906344,98.42960725,126,-337,-2.7,1,"0"
"Tone Jones",4,"Oklahoma State","Big 12",41,402,819,0.490842491,4812,5.875457875,24,39,4.318681319,98.58461538,310,529,1.7,16,"1"
"Tony Banks",2,"Michigan State","Big Ten",20,301,496,0.606854839,4129,8.324596774,20,21,7.225806452,135.4508065,139,-24,-0.2,3,"1"
"Tony Calvillo",1,"Utah State","Big West",11,201,360,0.558333333,2494,6.927777778,16,9,6.691666667,123.6933333,65,84,1.3,4,"0"
"Tony Eason",2,"Illinois","Big Ten",22,526,856,0.614485981,6608,7.719626168,37,29,7.059579439,133.7817757,160,-19,-0.1,6,"1"
"Tony Eckert",2,"SMU","CUSA",16,126,245,0.514285714,1575,6.428571429,7,14,4.428571429,103.4285714,33,-132,-4,1,"0"
"Tony Graziani",3,"Oregon","Pac-10",24,360,666,0.540540541,4482,6.72972973,24,18,6.234234234,117.0702703,126,335,2.7,5,"1"
